timesheet_id,employee_id,project_id,date,hours,type
TS01577,EMP008,PRJ016,2025-08-22,6.3,billable
TS01578,EMP011,PRJ005,22/07/2024,4.3,billable
TS01579,EMP007,PRJ032,2024-11-05,5.0,billable
TS01580,EMP021,PRJ013,26/08/2025,6.6,billable
TS01581,EMP014,PRJ018,19/05/2025,5.4,billable
TS01582,EMP010,PRJ017,30.06.2025,2.7,billable
TS01583,EMP004,PRJ012,14.05.2025,1.0,internal
TS01584,EMP003,PRJ028,20/11/2025,3.1,internal
TS01585,EMP006,PRJ013,23.04.2024,6.3,billable
TS01586,EMP016,PRJ007,02.12.2025,3.1,billable
TS01587,EMP007,PRJ026,2024-06-24,7.0,billable
TS01588,EMP016,PRJ027,02/10/2024,2.6,billable
TS01589,EMP024,PRJ023,18/11/2024,,billable
TS01590,EMP013,PRJ004,24/02/2025,3.5,internal
TS01591,EMP023,PRJ013,01/08/2024,5.6,billable
TS01592,EMP013,PRJ021,2025-07-25,4.9,billable
TS01593,EMP009,PRJ007,19/03/2024,2.7,billable
TS01594,EMP002,PRJ025,2025-12-05,7.7,billable
TS01595,EMP013,PRJ004,15.04.2024,1.4,billable
TS01596,EMP004,PRJ031,17.05.2024,7.2,billable
TS01597,EMP005,PRJ020,2025-08-12,2.4,billable
TS01598,EMP022,PRJ017,2025-07-24,4.7,billable
TS01599,EMP023,PRJ021,2025-01-06,7.3,billable
TS01600,EMP015,PRJ024,09/12/2024,2.4,internal
TS01601,EMP001,PRJ009,02/05/2024,5.5,billable
TS01602,EMP002,PRJ033,2025-01-17,1.1,billable
TS01603,EMP011,PRJ035,2025-05-20,3.0,billable
TS01604,EMP018,PRJ008,2025-06-30,2.1,billable
TS01605,EMP021,PRJ013,15/03/2024,6.4,billable
TS01606,EMP024,PRJ010,28.10.2025,3.3,billable
TS01607,EMP023,PRJ028,22.01.2024,3.8,billable
TS01608,EMP008,PRJ021,13.03.2025,2.1,internal
TS01609,EMP015,PRJ013,11.08.2025,7.5,internal
TS01610,EMP025,PRJ010,30.07.2024,3.2,billable
TS01611,EMP025,PRJ009,07/07/2025,3.4,billable
TS01612,EMP007,PRJ020,2024-06-18,4.0,billable
TS01613,EMP015,PRJ008,21.01.2025,1.2,internal
TS01614,EMP015,PRJ026,2024-07-22,2.4,billable
TS01615,EMP019,PRJ034,06/05/2024,2.1,billable
TS01616,EMP011,PRJ027,16.07.2024,2.5,billable
TS01617,EMP004,PRJ030,17/01/2024,1.1,internal
TS01618,EMP012,PRJ020,07/03/2024,4.0,internal
TS01619,EMP021,PRJ025,29.04.2025,1.1,internal
TS01620,EMP005,PRJ016,2024-07-02,5.0,billable
TS01621,EMP002,PRJ004,02.09.2025,6.6,internal
TS01622,EMP006,PRJ027,2024-06-25,2.2,billable
TS01623,EMP006,PRJ024,2024-04-22,6.5,billable
TS01624,EMP009,PRJ021,30/01/2024,6.5,billable
TS01625,EMP014,PRJ003,08.07.2025,3.6,billable
TS01626,EMP012,PRJ015,04/04/2024,3.9,billable
TS01627,EMP018,PRJ029,2024-05-17,7.0,internal
TS01628,EMP009,PRJ009,26.11.2024,5.6,billable
TS01629,EMP016,PRJ013,2024-05-08,2.5,billable
TS01630,EMP004,PRJ026,2024-10-16,7.2,billable
TS01631,EMP010,PRJ022,30.12.2025,7.8,billable
TS01632,EMP009,PRJ009,03.12.2024,4.0,billable
TS01633,EMP024,PRJ025,2025-10-09,1.3,
TS01634,EMP008,PRJ011,10/02/2025,3.3,billable
TS01635,EMP019,PRJ026,07/04/2025,7.9,billable
TS01636,EMP009,PRJ033,11/12/2024,3.4,internal
TS01637,EMP025,PRJ030,10.11.2025,1.7,internal
TS01638,EMP014,PRJ002,10/07/2025,1.9,billable
TS01639,EMP023,PRJ019,09/05/2024,7.1,billable
TS01640,EMP017,PRJ012,11.02.2025,6.7,internal
TS01641,EMP008,PRJ002,22.07.2024,6.1,billable
TS01642,EMP017,PRJ034,2024-02-20,6.6,billable
TS01643,EMP006,PRJ024,11.06.2024,1.7,billable
TS01644,EMP025,PRJ010,2025-07-07,7.6,billable
TS01645,EMP013,PRJ019,03/02/2025,7.3,internal
TS01646,EMP010,PRJ001,19/03/2024,2.8,billable
TS01647,EMP020,PRJ005,01/03/2024,6.3,billable
TS01648,EMP008,PRJ026,2024-06-12,5.5,billable
TS01649,EMP008,PRJ018,23.05.2024,7.2,billable
TS01650,EMP007,PRJ029,2024-05-27,5.7,internal
TS01651,EMP017,PRJ007,07/10/2025,5.2,billable
TS01652,EMP024,PRJ030,06.06.2024,1.5,internal
TS01653,EMP002,PRJ025,18.09.2024,1.8,billable
TS01654,EMP016,PRJ019,20.08.2024,4.7,billable
TS01655,EMP012,PRJ016,11/11/2025,4.5,billable
TS01656,EMP025,PRJ018,09/10/2024,7.3,billable
TS01657,EMP012,PRJ006,2024-01-16,1.7,internal
TS01658,EMP014,PRJ018,16/04/2024,8.0,internal
TS01659,EMP013,PRJ034,14.11.2025,3.7,billable
TS01660,EMP004,PRJ007,30.04.2024,7.8,billable
TS01661,EMP014,PRJ026,12/02/2024,3.4,internal
TS01662,EMP013,PRJ028,2025-11-18,7.4,billable
TS01663,EMP004,PRJ019,26/02/2025,6.6,billable
TS01664,EMP012,PRJ016,10/10/2024,4.1,billable
TS01665,EMP025,PRJ011,02.08.2024,4.9,internal
TS01666,EMP012,PRJ012,26.05.2025,7.0,billable
TS01667,EMP008,PRJ021,11.11.2024,1.7,billable
TS01668,EMP021,PRJ012,28/01/2025,2.4,internal
TS01669,EMP012,PRJ011,21.06.2024,3.3,billable
TS01670,EMP021,PRJ019,29.07.2025,4.8,billable
TS01671,EMP023,PRJ026,26/09/2024,2.0,billable
TS01672,EMP004,PRJ019,2025-09-22,5.0,billable
TS01673,EMP018,PRJ010,2025-11-14,7.9,billable
TS01674,EMP008,PRJ015,2025-03-26,5.5,billable
TS01675,EMP020,PRJ031,25.03.2025,3.9,billable
TS01676,EMP017,PRJ026,06/10/2025,5.0,internal
TS01677,EMP012,PRJ017,2025-03-17,3.6,internal
TS01678,EMP023,PRJ009,2024-11-25,7.0,internal
TS01679,EMP004,PRJ033,26.12.2025,4.3,billable
TS01680,EMP023,PRJ015,21/04/2025,2.9,internal
TS01681,EMP014,PRJ005,24.06.2024,1.2,billable
TS01682,EMP023,PRJ010,06.03.2024,5.8,billable
TS01683,EMP024,PRJ002,2025-12-31,5.2,billable
TS01684,EMP015,PRJ020,2025-07-07,5.9,billable
TS01685,EMP014,PRJ010,2025-07-08,7.9,billable
TS01686,EMP025,PRJ023,26.08.2025,1.8,internal
TS01687,EMP006,PRJ013,2024-09-11,7.9,internal
TS01688,EMP016,PRJ008,05.12.2024,1.6,internal
TS01689,EMP014,PRJ025,2025-12-16,4.3,internal
TS01690,EMP023,PRJ028,17/09/2024,4.5,billable
TS01691,EMP021,PRJ006,13/12/2024,4.2,billable
TS01692,EMP018,PRJ004,02.12.2025,3.6,
TS01693,EMP010,PRJ002,2025-08-04,4.9,internal
TS01694,EMP006,PRJ035,13.08.2024,7.8,billable
TS01695,EMP019,PRJ012,2025-03-27,5.9,internal
TS01696,EMP015,PRJ002,2025-09-29,1.3,billable
TS01697,EMP010,PRJ007,2024-12-23,5.8,billable
TS01698,EMP020,PRJ010,19.09.2025,7.4,internal
TS01699,EMP015,PRJ008,17/11/2025,4.9,billable
TS01700,EMP016,PRJ013,17/02/2025,1.3,billable
TS01701,EMP023,PRJ007,16.06.2025,1.6,billable
TS01702,EMP017,PRJ026,2025-07-15,5.5,billable
TS01703,EMP021,PRJ028,2025-02-17,4.0,billable
TS01704,EMP016,PRJ025,11/11/2024,4.5,internal
TS01705,EMP017,PRJ003,11.07.2024,7.6,billable
TS01706,EMP006,PRJ021,19/02/2024,4.7,billable
TS01707,EMP018,PRJ004,01.12.2025,7.1,billable
TS01708,EMP022,PRJ003,2024-08-07,1.7,internal
TS01709,EMP007,PRJ032,2024-07-30,5.0,billable
TS01710,EMP023,PRJ008,24/10/2024,1.0,billable
TS01711,EMP008,PRJ024,2025-02-17,1.3,billable
TS01712,EMP014,PRJ020,30/07/2024,7.6,billable
TS01713,EMP014,PRJ025,11/10/2024,6.9,billable
TS01714,EMP023,PRJ026,12.02.2024,5.9,billable
TS01715,EMP004,PRJ008,2024-06-11,7.3,billable
TS01716,EMP024,PRJ017,28/11/2025,6.0,billable
TS01717,EMP019,PRJ017,2024-04-23,6.3,billable
TS01718,EMP016,PRJ013,10/05/2024,4.6,billable
TS01719,EMP013,PRJ012,2024-03-26,6.3,internal
TS01720,EMP024,PRJ010,28.03.2025,5.2,billable
TS01721,EMP007,PRJ021,14/02/2024,5.0,internal
TS01722,EMP006,PRJ023,18/04/2025,2.4,billable
TS01723,EMP017,PRJ005,20.08.2024,2.3,billable
TS01724,EMP015,PRJ005,2024-09-10,5.2,billable
TS01725,EMP002,PRJ008,2025-12-02,1.5,billable
TS01726,EMP011,PRJ024,2024-02-09,,
TS01727,EMP002,PRJ025,05.08.2025,1.8,billable
TS01728,EMP001,PRJ031,08.08.2025,5.5,billable
TS01729,EMP008,PRJ032,19.09.2025,2.8,internal
TS01730,EMP005,PRJ030,03/07/2025,7.2,billable
TS01731,EMP013,PRJ017,13/06/2024,3.6,billable
TS01732,EMP023,PRJ035,20.08.2024,7.9,billable
TS01733,EMP014,PRJ027,16/04/2025,6.1,billable
TS01734,EMP022,PRJ026,2024-05-16,6.1,billable
TS01735,EMP024,PRJ024,21/04/2025,4.8,internal
TS01736,EMP013,PRJ010,28/04/2025,1.8,billable
TS01737,EMP020,PRJ027,2024-02-22,2.4,billable
TS01738,EMP014,PRJ012,31.03.2025,1.2,billable
TS01739,EMP024,PRJ010,2025-10-20,3.8,internal
TS01740,EMP008,PRJ009,13.05.2025,3.2,internal
TS01741,EMP002,PRJ007,2024-03-07,1.6,billable
TS01742,EMP012,PRJ013,2024-06-03,7.7,billable
TS01743,EMP019,PRJ029,01/05/2025,3.4,billable
TS01744,EMP005,PRJ011,03/03/2025,1.8,internal
TS01745,EMP016,PRJ018,2025-12-09,6.9,billable
TS01746,EMP015,PRJ007,12/02/2024,1.9,billable
TS01747,EMP019,PRJ024,2025-03-27,5.1,billable
TS01748,EMP019,PRJ023,2024-12-13,7.9,internal
TS01749,EMP022,PRJ026,04.06.2024,1.8,internal
TS01750,EMP010,PRJ006,2024-12-31,5.2,internal
TS01751,EMP006,PRJ024,17.09.2024,2.3,billable
TS01752,EMP011,PRJ011,23/02/2024,5.5,billable
TS01753,EMP002,PRJ018,03.11.2025,4.2,billable
TS01754,EMP020,PRJ001,12/08/2025,1.1,billable
TS01755,EMP022,PRJ018,16.12.2025,3.6,billable
TS01756,EMP014,PRJ022,15.05.2024,7.6,billable
TS01757,EMP003,PRJ029,18/11/2025,1.6,billable
TS01758,EMP001,PRJ009,2024-04-19,2.7,billable
TS01759,EMP025,PRJ006,18/03/2024,1.1,billable
TS01760,EMP005,PRJ030,2025-10-08,7.1,internal
TS01761,EMP005,PRJ013,2024-03-26,2.3,
TS01762,EMP008,PRJ014,21.02.2024,6.0,billable
TS01763,EMP007,PRJ032,11.09.2025,5.9,billable
TS01764,EMP002,PRJ029,2024-07-08,4.6,billable
TS01765,EMP019,PRJ013,2025-12-17,1.9,internal
TS01766,EMP008,PRJ011,10.02.2025,5.4,billable
TS01767,EMP007,PRJ028,13.09.2024,6.8,
TS01768,EMP022,PRJ017,2024-10-15,6.3,billable
TS01769,EMP002,PRJ028,22/03/2024,5.7,
TS01770,EMP003,PRJ021,25.08.2025,6.4,internal
TS01771,EMP003,PRJ017,22/11/2024,4.2,billable
TS01772,EMP016,PRJ021,15.07.2025,8.0,billable
TS01773,EMP014,PRJ030,17/04/2025,3.3,internal
TS01774,EMP015,PRJ010,2024-05-27,6.2,billable
TS01775,EMP013,PRJ010,13.02.2025,3.6,billable
TS01776,EMP006,PRJ014,09/04/2024,1.1,billable
TS01777,EMP013,PRJ011,06/11/2024,6.8,internal
TS01778,EMP024,PRJ032,19/03/2025,4.0,internal
TS01779,EMP004,PRJ005,2024-11-27,5.9,billable
TS01780,EMP007,PRJ027,2025-05-19,1.1,billable
TS01781,EMP020,PRJ028,18/09/2025,1.9,billable
TS01782,EMP023,PRJ009,2025-01-13,5.0,billable
TS01783,EMP007,PRJ021,05/12/2025,2.6,internal
TS01784,EMP016,PRJ018,22.07.2025,3.4,internal
TS01785,EMP011,PRJ015,2025-12-26,5.1,billable
TS01786,EMP001,PRJ021,2025-06-09,7.2,billable
TS01787,EMP016,PRJ030,09.09.2025,7.3,internal
TS01788,EMP025,PRJ013,2024-10-09,6.0,billable
TS01789,EMP001,PRJ021,2024-12-30,6.8,billable
TS01790,EMP016,PRJ021,11.09.2025,7.2,billable
TS01791,EMP020,PRJ008,2024-10-29,6.1,billable
TS01792,EMP008,PRJ025,11/03/2025,5.9,internal
TS01793,EMP001,PRJ002,29/10/2025,5.5,billable
TS01794,EMP005,PRJ029,02/10/2025,3.7,billable
TS01795,EMP009,PRJ030,09/10/2024,2.4,billable
TS01796,EMP001,PRJ008,23/02/2024,7.1,billable
TS01797,EMP013,PRJ002,2025-10-07,4.0,billable
TS01798,EMP002,PRJ019,27.11.2024,5.0,billable
TS01799,EMP005,PRJ032,2024-03-06,7.5,billable
TS01800,EMP008,PRJ006,03/01/2025,7.8,billable
TS01801,EMP013,PRJ035,04/03/2024,4.7,billable
TS01802,EMP003,PRJ014,04/04/2025,2.1,internal
TS01803,EMP022,PRJ002,23/02/2024,5.5,billable
TS01804,EMP008,PRJ010,20.05.2024,4.5,billable
TS01805,EMP025,PRJ019,19/05/2025,1.2,billable
TS01806,EMP019,PRJ003,01/08/2024,2.6,billable
TS01807,EMP012,PRJ033,2024-06-17,3.8,billable
TS01808,EMP010,PRJ018,2025-07-23,3.6,billable
TS01809,EMP007,PRJ021,23/09/2024,3.7,billable
TS01810,EMP021,PRJ033,19/02/2025,2.4,billable
TS01811,EMP007,PRJ013,06.08.2025,6.1,billable
TS01812,EMP010,PRJ024,21.04.2025,1.4,billable
TS01813,EMP007,PRJ033,2024-01-25,3.2,billable
TS01814,EMP024,PRJ025,2024-12-03,4.2,billable
TS01815,EMP020,PRJ019,14.11.2025,,billable
TS01816,EMP001,PRJ004,12/01/2024,7.6,internal
TS01817,EMP006,PRJ007,26/02/2024,3.6,billable
TS01818,EMP009,PRJ027,2025-10-31,1.2,internal
TS01819,EMP007,PRJ008,2025-10-13,6.2,billable
TS01820,EMP006,PRJ001,25.04.2024,1.6,billable
TS01821,EMP001,PRJ031,2024-03-05,6.1,billable
TS01822,EMP002,PRJ032,2025-03-18,6.8,billable
TS01823,EMP003,PRJ018,29/12/2025,3.0,billable
TS01824,EMP007,PRJ016,09.12.2025,4.1,billable
TS01825,EMP014,PRJ032,27/08/2024,6.0,billable
TS01826,EMP015,PRJ031,11/07/2025,2.1,billable
TS01827,EMP011,PRJ023,20/02/2025,2.2,billable
TS01828,EMP005,PRJ032,24/11/2025,4.8,billable
TS01829,EMP005,PRJ022,02.01.2025,5.5,billable
TS01830,EMP002,PRJ022,2025-06-02,7.4,internal
TS01831,EMP024,PRJ011,2025-08-12,2.0,internal
TS01832,EMP014,PRJ008,28.05.2025,4.8,
TS01833,EMP022,PRJ011,20/08/2024,5.8,internal
TS01834,EMP012,PRJ026,19.06.2025,5.6,billable
TS01835,EMP025,PRJ007,19.08.2024,5.5,billable
TS01836,EMP001,PRJ033,22.04.2024,4.5,internal
TS01837,EMP013,PRJ020,2024-08-02,4.8,billable
TS01838,EMP004,PRJ014,2024-07-09,6.8,billable
TS01839,EMP014,PRJ023,10/11/2025,3.8,billable
TS01840,EMP010,PRJ028,26.09.2025,5.1,billable
TS01841,EMP002,PRJ032,25/11/2024,3.5,billable
TS01842,EMP018,PRJ007,10/03/2025,5.8,billable
TS01843,EMP001,PRJ025,2024-02-09,7.7,internal
TS01844,EMP003,PRJ016,08.10.2025,7.5,billable
TS01845,EMP016,PRJ003,26/11/2024,3.2,internal
TS01846,EMP001,PRJ009,01.09.2025,7.0,internal
TS01847,EMP015,PRJ018,16.12.2025,5.0,internal
TS01848,EMP019,PRJ008,15/12/2025,4.6,billable
TS01849,EMP010,PRJ022,2025-03-12,1.8,billable
TS01850,EMP001,PRJ025,2025-10-31,7.3,internal
TS01851,EMP022,PRJ032,2024-08-22,6.0,internal
TS01852,EMP024,PRJ002,24/03/2025,4.5,internal
TS01853,EMP023,PRJ024,2025-10-14,4.8,billable
TS01854,EMP014,PRJ005,07.03.2024,1.6,internal
TS01855,EMP008,PRJ009,2024-05-03,1.2,billable
TS01856,EMP018,PRJ024,24.07.2025,2.8,billable
TS01857,EMP018,PRJ003,27.08.2024,2.4,billable
TS01858,EMP002,PRJ033,15.01.2024,1.8,billable
TS01859,EMP005,PRJ021,2024-09-06,7.0,internal
TS01860,EMP007,PRJ007,25.06.2024,3.7,billable
TS01861,EMP022,PRJ009,06/06/2025,2.0,internal
TS01862,EMP019,PRJ011,09.09.2024,5.4,billable
TS01863,EMP009,PRJ027,04/03/2024,6.3,billable
TS01864,EMP022,PRJ024,2025-02-04,4.1,internal
TS01865,EMP020,PRJ033,2025-02-20,5.5,internal
TS01866,EMP016,PRJ005,19.03.2025,5.2,billable
TS01867,EMP005,PRJ003,13.01.2025,2.9,billable
TS01868,EMP010,PRJ035,11/09/2025,3.3,billable
TS01869,EMP023,PRJ009,25/04/2025,3.4,billable
TS01870,EMP003,PRJ017,06/10/2025,2.9,billable
TS01871,EMP011,PRJ016,2025-08-04,2.3,internal
TS01872,EMP014,PRJ018,2024-09-27,5.2,billable
TS01873,EMP005,PRJ019,15.07.2024,5.8,billable
TS01874,EMP015,PRJ034,26/06/2024,1.8,billable
TS01875,EMP021,PRJ022,08/07/2024,7.2,internal
TS01876,EMP009,PRJ030,2025-07-04,3.4,billable
TS01877,EMP018,PRJ026,04/01/2024,1.5,internal
TS01878,EMP018,PRJ018,2025-06-09,5.0,billable
TS01879,EMP016,PRJ007,2025-05-02,4.1,billable
TS01880,EMP002,PRJ003,12/03/2024,2.9,billable
TS01881,EMP024,PRJ028,2024-07-30,1.3,
TS01882,EMP020,PRJ018,18.10.2024,4.0,billable
TS01883,EMP018,PRJ023,30/08/2024,2.1,billable
TS01884,EMP013,PRJ014,2025-07-08,5.3,internal
TS01885,EMP009,PRJ032,2024-05-07,1.7,internal
TS01886,EMP006,PRJ015,15/10/2024,1.8,billable
TS01887,EMP013,PRJ029,06/08/2024,2.6,internal
TS01888,EMP024,PRJ025,23/09/2025,6.3,billable
TS01889,EMP014,PRJ034,16.12.2024,3.3,billable
TS01890,EMP007,PRJ024,27.05.2024,5.9,billable
TS01891,EMP013,PRJ014,2024-08-13,3.2,billable
TS01892,EMP013,PRJ031,25.01.2024,5.8,billable
TS01893,EMP001,PRJ025,08/08/2025,3.4,billable
TS01894,EMP014,PRJ006,25/03/2025,2.8,billable
TS01895,EMP006,PRJ011,12.08.2024,7.0,billable
TS01896,EMP002,PRJ025,08.01.2025,1.3,billable
TS01897,EMP023,PRJ004,13/09/2024,1.6,internal
TS01898,EMP014,PRJ018,09.07.2024,2.6,billable
TS01899,EMP020,PRJ004,11.08.2025,5.6,internal
TS01900,EMP014,PRJ011,29.08.2024,1.1,internal
TS01901,EMP004,PRJ018,02.07.2024,4.7,internal
TS01902,EMP005,PRJ035,2024-07-10,2.7,billable
TS01903,EMP001,PRJ033,2025-06-02,7.3,billable
TS01904,EMP005,PRJ016,15/09/2025,6.8,billable
TS01905,EMP023,PRJ008,2025-12-31,2.7,billable
TS01906,EMP001,PRJ019,16/04/2025,4.7,billable
TS01907,EMP017,PRJ030,24.10.2025,7.6,billable
TS01908,EMP013,PRJ017,20/06/2025,7.6,billable
TS01909,EMP003,PRJ024,01/11/2024,1.8,internal
TS01910,EMP011,PRJ032,22.07.2024,6.3,billable
TS01911,EMP019,PRJ009,2025-10-28,6.6,
TS01912,EMP015,PRJ017,13/05/2025,3.8,billable
TS01913,EMP014,PRJ004,2024-09-10,7.6,internal
TS01914,EMP015,PRJ025,31/10/2025,7.1,billable
TS01915,EMP016,PRJ003,05/05/2025,1.5,billable
TS01916,EMP004,PRJ010,29.12.2025,4.9,billable
TS01917,EMP001,PRJ029,17/02/2025,3.3,billable
TS01918,EMP002,PRJ034,22/08/2025,1.9,billable
TS01919,EMP022,PRJ033,11/03/2024,8.0,billable
TS01920,EMP024,PRJ018,2024-05-27,2.0,internal
TS01921,EMP008,PRJ003,2024-02-15,3.1,internal
TS01922,EMP005,PRJ028,2025-07-14,5.0,
TS01923,EMP002,PRJ017,2025-05-09,6.5,billable
TS01924,EMP003,PRJ030,16/12/2024,5.3,internal
TS01925,EMP018,PRJ022,08.10.2025,5.7,billable
TS01926,EMP017,PRJ018,2025-09-02,6.4,billable
TS01927,EMP017,PRJ020,2025-05-27,7.8,internal
TS01928,EMP009,PRJ007,2024-05-31,4.9,internal
TS01929,EMP005,PRJ007,15.12.2025,4.8,billable
TS01930,EMP010,PRJ006,05.09.2024,2.1,billable
TS01931,EMP002,PRJ028,19/02/2025,6.7,billable
TS01932,EMP012,PRJ008,11/11/2024,2.6,internal
TS01933,EMP007,PRJ026,18.03.2025,6.9,billable
TS01934,EMP020,PRJ021,2025-09-01,3.6,billable
TS01935,EMP005,PRJ035,14.03.2025,4.4,billable
TS01936,EMP001,PRJ031,02/07/2024,1.2,billable
TS01937,EMP023,PRJ023,13/11/2025,5.0,billable
TS01938,EMP019,PRJ006,2024-02-12,5.3,internal
TS01939,EMP016,PRJ007,30.09.2024,5.2,billable
TS01940,EMP005,PRJ005,18.04.2025,5.2,billable
TS01941,EMP016,PRJ015,08/12/2025,3.0,billable
TS01942,EMP015,PRJ023,05/06/2025,3.1,billable
TS01943,EMP010,PRJ021,2024-08-05,2.7,billable
TS01944,EMP004,PRJ010,22.04.2024,8.0,billable
TS01945,EMP023,PRJ021,18/08/2025,2.7,billable
TS01946,EMP022,PRJ020,2025-12-29,2.5,billable
TS01947,EMP012,PRJ005,20/02/2024,1.2,internal
TS01948,EMP015,PRJ026,29/12/2025,7.0,billable
TS01949,EMP022,PRJ021,2025-08-05,7.1,billable
TS01950,EMP016,PRJ022,31.05.2024,1.3,billable
TS01951,EMP007,PRJ012,03/03/2025,1.3,billable
TS01952,EMP012,PRJ022,03.01.2024,1.7,internal
TS01953,EMP022,PRJ033,07.10.2024,4.7,internal
TS01954,EMP014,PRJ003,10/04/2025,7.7,billable
TS01955,EMP002,PRJ019,2024-12-06,1.1,billable
TS01956,EMP015,PRJ015,18/11/2024,6.8,billable
TS01957,EMP002,PRJ015,17/11/2025,7.3,
TS01958,EMP008,PRJ029,2024-09-03,3.8,billable
TS01959,EMP018,PRJ027,17.01.2024,4.5,internal
TS01960,EMP022,PRJ004,23.05.2025,7.9,billable
TS01961,EMP008,PRJ025,28.07.2025,6.1,billable
TS01962,EMP003,PRJ022,2025-10-24,2.7,billable
TS01963,EMP009,PRJ011,2025-11-04,3.0,billable
TS01964,EMP006,PRJ024,09.04.2024,6.4,billable
TS01965,EMP003,PRJ010,2024-05-06,7.0,billable
TS01966,EMP025,PRJ018,2024-07-02,1.8,billable
TS01967,EMP018,PRJ030,09/06/2025,1.9,billable
TS01968,EMP003,PRJ023,01/07/2024,3.7,billable
TS01969,EMP020,PRJ006,05.03.2024,2.1,billable
TS01970,EMP016,PRJ023,31/01/2024,3.4,billable
TS01971,EMP013,PRJ014,20.06.2024,2.3,billable
TS01972,EMP024,PRJ015,03.11.2025,7.5,internal
TS01973,EMP021,PRJ024,2024-07-22,7.3,
TS01974,EMP022,PRJ024,2025-10-28,3.4,billable
TS01975,EMP003,PRJ009,2024-04-08,5.2,billable
TS01976,EMP018,PRJ022,02.05.2024,5.4,billable
TS01977,EMP014,PRJ019,09/02/2024,7.0,billable
TS01978,EMP023,PRJ017,23/01/2025,8.0,billable
TS01979,EMP012,PRJ005,2025-05-27,3.2,billable
TS01980,EMP006,PRJ006,2024-05-20,7.5,billable
TS01981,EMP009,PRJ022,2024-11-21,7.2,billable
TS01982,EMP002,PRJ018,14.11.2024,6.9,billable
TS01983,EMP023,PRJ035,2024-10-31,7.3,billable
TS01984,EMP002,PRJ020,06.03.2025,1.7,billable
TS01985,EMP019,PRJ001,19/04/2024,7.2,billable
TS01986,EMP006,PRJ016,26.03.2024,3.3,billable
TS01987,EMP001,PRJ031,13.08.2024,6.1,billable
TS01988,EMP017,PRJ016,21/02/2025,1.0,billable
TS01989,EMP007,PRJ032,14.07.2025,2.7,billable
TS01990,EMP017,PRJ019,18/12/2024,2.0,internal
TS01991,EMP008,PRJ008,24/12/2025,3.9,
TS01992,EMP019,PRJ013,16.09.2024,5.8,billable
TS01993,EMP008,PRJ009,29.12.2025,1.3,internal
TS01994,EMP013,PRJ009,2024-08-13,2.9,billable
TS01995,EMP023,PRJ001,2025-02-27,1.7,billable
TS01996,EMP004,PRJ024,28.11.2024,7.8,billable
TS01997,EMP007,PRJ010,30.07.2024,3.7,billable
TS01998,EMP016,PRJ032,07/10/2024,4.1,billable
TS01999,EMP002,PRJ030,20/06/2025,3.0,billable
TS02000,EMP014,PRJ001,29.04.2025,6.5,billable
TS02001,EMP008,PRJ029,24/07/2024,5.8,billable
TS02002,EMP016,PRJ015,2025-03-24,7.3,billable
TS02003,EMP018,PRJ033,21.10.2025,7.5,billable
TS02004,EMP004,PRJ018,05/11/2025,4.6,billable
TS02005,EMP004,PRJ016,16.10.2024,2.8,billable
TS02006,EMP019,PRJ034,2024-07-08,5.4,internal
TS02007,EMP025,PRJ027,2025-08-04,3.4,billable
TS02008,EMP025,PRJ028,2024-09-16,5.9,billable
TS02009,EMP020,PRJ023,2024-04-08,3.7,billable
TS02010,EMP012,PRJ031,03/09/2024,4.7,billable
TS02011,EMP003,PRJ007,2025-08-01,7.3,billable
TS02012,EMP024,PRJ005,15/04/2024,5.8,internal
TS02013,EMP007,PRJ014,14.01.2025,1.7,billable
TS02014,EMP021,PRJ029,02.08.2024,1.7,internal
TS02015,EMP020,PRJ035,06/10/2025,7.6,billable
TS02016,EMP022,PRJ001,16/05/2025,6.7,billable
TS02017,EMP017,PRJ015,12/08/2025,2.9,billable
TS02018,EMP018,PRJ011,30.01.2024,6.2,internal
TS02019,EMP006,PRJ011,2024-08-27,6.2,billable
TS02020,EMP010,PRJ030,2024-03-05,5.6,billable
TS02021,EMP024,PRJ014,10/01/2025,5.4,internal
TS02022,EMP023,PRJ005,11/06/2024,4.3,billable
TS02023,EMP014,PRJ007,2024-03-27,6.4,billable
TS02024,EMP023,PRJ011,01.10.2024,6.0,billable
TS02025,EMP019,PRJ022,08.04.2025,2.1,internal
TS02026,EMP015,PRJ028,25/06/2024,5.3,internal
TS02027,EMP024,PRJ002,19.07.2024,3.8,billable
TS02028,EMP019,PRJ008,12.12.2025,1.9,billable
TS02029,EMP004,PRJ031,10.02.2025,7.4,billable
TS02030,EMP006,PRJ035,2024-08-27,6.6,billable
TS02031,EMP003,PRJ016,07.07.2025,4.9,billable
TS02032,EMP018,PRJ009,2024-07-01,1.3,billable
TS02033,EMP023,PRJ006,16/06/2025,2.0,billable
TS02034,EMP024,PRJ021,16/04/2025,2.2,billable
TS02035,EMP025,PRJ002,11.11.2025,5.8,internal
TS02036,EMP025,PRJ006,2024-03-25,5.8,billable
TS02037,EMP021,PRJ024,28.02.2024,6.5,billable
TS02038,EMP012,PRJ021,23.01.2025,5.7,internal
TS02039,EMP009,PRJ011,28.03.2024,4.8,billable
TS02040,EMP016,PRJ034,19/03/2024,2.1,internal
TS02041,EMP011,PRJ025,2025-04-25,1.3,billable
TS02042,EMP022,PRJ017,2024-09-10,3.6,billable
TS02043,EMP017,PRJ010,18/02/2025,3.6,billable
